text,label
കേരളംമന്ത്രിപ്രഖ്യാപിച്ചു,politics
ഇന്ത്യ ഇന്നലെ നടന്റെ പ്രകടനം മികച്ചത് വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,entertainment
സംഘം ഇന്നലെ യുദ്ധം ആരംഭിച്ചു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,world
കേരളംസിനിമവിജയമായി,entertainment
രാജ്യം ഇന്നലെ കമ്പനി ലാഭം നേടി വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,business
കേരളം ഇന്നലെ സംഘർഷം രൂക്ഷമായി വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,world
സംഘം സിനിമ വിജയമായി,entertainment
രാജ്യം ഇന്നലെ മികച്ച പ്രകടനം കാഴ്ചവെച്ചു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,sports
ഇന്ത്യ സിനിമ വിജയമായി,entertainment
കേരളം മത്സരം വിജയിച്ചു,sports
സംഘം അന്താരാഷ്ട്ര വാർത്ത,world
കേരളം ഇന്നലെ ചിത്രം പ്രേക്ഷകർ ഏറ്റെടുത്തു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,entertainment
രാജ്യം ഇന്നലെ സിനിമ വിജയമായി വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,entertainment
ഇന്ത്യ മത്സരം വിജയിച്ചു,sports
രാജ്യം സിനിമ വിജയമായി,entertainment
സംഘം ഇന്നലെ യുദ്ധം ആരംഭിച്ചു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,world
രാജ്യം മന്ത്രി പ്രഖ്യാപിച്ചു,politics
കേരളം മന്ത്രി പ്രഖ്യാപിച്ചു,politics
രാജ്യം ഇന്നലെ സർക്കാർ പദ്ധതി അവതരിപ്പിച്ചു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,politics
ടീംമന്ത്രിപ്രഖ്യാപിച്ചു,politics
ടീംമികച്ചപ്രകടനംകാഴ്ചവെച്ചു,sports
ടീം ഇന്നലെ മത്സരം വിജയിച്ചു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,sports
കേരളം രാജ്യങ്ങൾ തമ്മിൽ പ്രശ്നം,world
സംഘം ചിത്രം പ്രേക്ഷകർ ഏറ്റെടുത്തു,entertainment
ഇന്ത്യ ഇന്നലെ യുദ്ധം ആരംഭിച്ചു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,world
രാജ്യംസംഘർഷംരൂക്ഷമായി,world
സംഘം ഇന്നലെ കിരീടം നേടി വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,sports
ഇന്ത്യചിത്രംപ്രേക്ഷകർഏറ്റെടുത്തു,entertainment
രാജ്യം ഇന്നലെ യുദ്ധം ആരംഭിച്ചു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,world
ടീംസർക്കാർപദ്ധതിഅവതരിപ്പിച്ചു,politics
കേരളംരാജ്യങ്ങൾതമ്മിൽപ്രശ്നം,world
ടീംരാഷ്ട്രീയപ്രസ്താവനനടത്തി,politics
ടീം കിരീടം നേടി,sports
ടീം സിനിമ വിജയമായി,entertainment
ടീം ഇന്നലെ ചിത്രം ശ്രദ്ധ നേടി വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,entertainment
കേരളം ഇന്നലെ മന്ത്രി പ്രഖ്യാപിച്ചു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,politics
ടീംഅന്താരാഷ്ട്രവാർത്ത,world
ഇന്ത്യ ഇന്നലെ സാമ്പത്തിക വളർച്ച രേഖപ്പെടുത്തി വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,business
കേരളം ഇന്നലെ ചിത്രം പ്രേക്ഷകർ ഏറ്റെടുത്തു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,entertainment
ഇന്ത്യരാഷ്ട്രീയപ്രസ്താവനനടത്തി,politics
ഇന്ത്യ കമ്പനി ലാഭം നേടി,business
രാജ്യം ഇന്നലെ ചിത്രം ശ്രദ്ധ നേടി വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,entertainment
കേരളം ഇന്നലെ രാജ്യങ്ങൾ തമ്മിൽ പ്രശ്നം വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,world
ഇന്ത്യ ഇന്നലെ അന്താരാഷ്ട്ര വാർത്ത വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,world
സംഘം മന്ത്രി പ്രഖ്യാപിച്ചു,politics
കേരളം പാർട്ടി യോഗം ചേർന്നു,politics
ഇന്ത്യ ഇന്നലെ രാജ്യങ്ങൾ തമ്മിൽ പ്രശ്നം വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,world
കേരളംകിരീടംനേടി,sports
രാജ്യംകമ്പനിലാഭംനേടി,business
കേരളം ചിത്രം ശ്രദ്ധ നേടി,entertainment
കേരളം ടീം വിജയിച്ചു,sports
കേരളം ഇന്നലെ യുദ്ധം ആരംഭിച്ചു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,world
സംഘം ഇന്നലെ ചിത്രം ശ്രദ്ധ നേടി വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,entertainment
സംഘംഅന്താരാഷ്ട്രവാർത്ത,world
സംഘം ഇന്നലെ മന്ത്രി പ്രഖ്യാപിച്ചു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,politics
ടീം കിരീടം നേടി,sports
ഇന്ത്യഅന്താരാഷ്ട്രവാർത്ത,world
രാജ്യം കമ്പനി ലാഭം നേടി,business
ഇന്ത്യ ഇന്നലെ ടീം വിജയിച്ചു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,sports
ടീം ടീം വിജയിച്ചു,sports
കേരളംവ്യാപാരത്തിൽപുരോഗതി,business
ടീം ഇന്നലെ മന്ത്രി പ്രഖ്യാപിച്ചു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,politics
ഇന്ത്യമന്ത്രിപ്രഖ്യാപിച്ചു,politics
സംഘം മികച്ച പ്രകടനം കാഴ്ചവെച്ചു,sports
ടീം ചിത്രം ശ്രദ്ധ നേടി,entertainment
സംഘംചിത്രംപ്രേക്ഷകർഏറ്റെടുത്തു,entertainment
സംഘം ഇന്നലെ യുദ്ധം ആരംഭിച്ചു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,world
ഇന്ത്യ ഇന്നലെ പാർട്ടി യോഗം ചേർന്നു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,politics
രാജ്യം ചിത്രം ശ്രദ്ധ നേടി,entertainment
സംഘം വിപണി ഉയർന്നു,business
കേരളം മത്സരം വിജയിച്ചു,sports
ഇന്ത്യ ഇന്നലെ സംഘർഷം രൂക്ഷമായി വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,world
രാജ്യം ഇന്നലെ കിരീടം നേടി വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,sports
സംഘംമത്സരംവിജയിച്ചു,sports
രാജ്യം മത്സരം വിജയിച്ചു,sports
ടീം പാർട്ടി യോഗം ചേർന്നു,politics
സംഘം ഇന്നലെ സാമ്പത്തിക വളർച്ച രേഖപ്പെടുത്തി വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,business
ടീം ചിത്രം ശ്രദ്ധ നേടി,entertainment
ടീം ഇന്നലെ മികച്ച പ്രകടനം കാഴ്ചവെച്ചു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,sports
ഇന്ത്യവ്യാപാരത്തിൽപുരോഗതി,business
സംഘംചിത്രംശ്രദ്ധനേടി,entertainment
രാജ്യം ഇന്നലെ അന്താരാഷ്ട്ര വാർത്ത വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,world
രാജ്യം ഇന്നലെ ടീം വിജയിച്ചു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,sports
